gene_id,transcript_id,exon_length,cds_length,utr_size,utr_percentage,match,species
CAGL0B02365g,CAGL0B02365g-T,3316,3153,163,4.915560916767189,False,C. glabrata
CAGL0B02387g,CAGL0B02387g-T,1620,1416,204,12.592592592592592,False,C. glabrata
CAGL0B02409g,CAGL0B02409g-T,2061,1086,975,47.30713245997089,False,C. glabrata
CAGL0B02431g,CAGL0B02431g-T,3999,1575,2424,60.61515378844711,False,C. glabrata
CAGL0B02453g,CAGL0B02453g-T,1829,951,878,48.00437397484964,False,C. glabrata
CAGL0B02475g,CAGL0B02475g-T,2172,1743,429,19.751381215469614,False,C. glabrata
CAGL0B02497g,CAGL0B02497g-T,1747,1341,406,23.239839725243275,False,C. glabrata
CAGL0B02519g,CAGL0B02519g-T,1203,939,264,21.94513715710723,False,C. glabrata
CAGL0B02541g,CAGL0B02541g-T,2250,1767,483,21.46666666666667,False,C. glabrata
CAGL0B02563g,CAGL0B02563g-T,1764,1548,216,12.244897959183673,False,C. glabrata
CAGL0B02585g,CAGL0B02585g-T,1355,885,470,34.686346863468636,False,C. glabrata
CAGL0B02607g,CAGL0B02607g-T,2380,1593,787,33.0672268907563,False,C. glabrata
CAGL0B02629g,CAGL0B02629g-T,3020,2478,542,17.947019867549667,False,C. glabrata
CAGL0B02651g,CAGL0B02651g-T,1426,570,856,60.02805049088359,False,C. glabrata
CAGL0B02673g,CAGL0B02673g-T,3339,1416,1923,57.59209344115005,False,C. glabrata
CAGL0B02695g,CAGL0B02695g-T,1374,1290,84,6.11353711790393,False,C. glabrata
CAGL0B02717g,CAGL0B02717g-T,2400,2052,348,14.499999999999998,False,C. glabrata
CAGL0B02739g,CAGL0B02739g-T,3760,2031,1729,45.98404255319149,False,C. glabrata
CAGL0B02755g,CAGL0B02755g-T,801,216,585,73.03370786516854,False,C. glabrata
CAGL0B02761g,CAGL0B02761g-T,1851,1737,114,6.158833063209076,False,C. glabrata
CAGL0B02772g,CAGL0B02772g-T,1299,1299,0,0.0,True,C. glabrata
CAGL0B02794g,CAGL0B02794g-T,1805,1449,356,19.722991689750693,False,C. glabrata
CAGL0B02816g,CAGL0B02816g-T,3294,2685,609,18.48816029143898,False,C. glabrata
CAGL0B02838g,CAGL0B02838g-T,2655,1779,876,32.994350282485875,False,C. glabrata
CAGL0B02860g,CAGL0B02860g-T,1069,651,418,39.10196445275959,False,C. glabrata
CAGL0B02882g,CAGL0B02882g-T,2510,1851,659,26.25498007968127,False,C. glabrata
CAGL0B02904g,CAGL0B02904g-T,2039,1818,221,10.838646395291809,False,C. glabrata
CAGL0B02926g,CAGL0B02926g-T,2059,1857,202,9.810587663914522,False,C. glabrata
CAGL0B02948g,CAGL0B02948g-T,2666,1794,872,32.70817704426106,False,C. glabrata
CAGL0B02970g,CAGL0B02970g-T,1890,1890,0,0.0,True,C. glabrata
CAGL0B02981g,CAGL0B02981g-T,1128,1128,0,0.0,True,C. glabrata
CAGL0B03014g,CAGL0B03014g-T,822,822,0,0.0,True,C. glabrata
CAGL0B03047g,CAGL0B03047g-T,1798,1200,598,33.25917686318131,False,C. glabrata
CAGL0B03069g,CAGL0B03069g-T,1511,1005,506,33.487756452680344,False,C. glabrata
CAGL0B03091g,CAGL0B03091g-T,2325,2091,234,10.064516129032258,False,C. glabrata
CAGL0B03113g,CAGL0B03113g-T,3055,2571,484,15.842880523731587,False,C. glabrata
CAGL0B03179g,CAGL0B03179g-T,2960,2784,176,5.9459459459459465,False,C. glabrata
CAGL0B03201g,CAGL0B03201g-T,1192,957,235,19.71476510067114,False,C. glabrata
CAGL0B03223g,CAGL0B03223g-T,700,303,397,56.714285714285715,False,C. glabrata
CAGL0B03245g,CAGL0B03245g-T,2970,1476,1494,50.303030303030305,False,C. glabrata
CAGL0B03267g,CAGL0B03267g-T,1483,441,1042,70.26298044504384,False,C. glabrata
CAGL0B03289g,CAGL0B03289g-T,3145,2613,532,16.915739268680447,False,C. glabrata
CAGL0B03311g,CAGL0B03311g-T,2528,1863,665,26.305379746835445,False,C. glabrata
CAGL0B03333g,CAGL0B03333g-T,1443,1317,126,8.731808731808732,False,C. glabrata
CAGL0B03355g,CAGL0B03355g-T,854,768,86,10.070257611241217,False,C. glabrata
CAGL0B03377g,CAGL0B03377g-T,2769,2295,474,17.118093174431202,False,C. glabrata
CAGL0B03399g,CAGL0B03399g-T,5453,4995,458,8.399046396479003,False,C. glabrata
CAGL0B03421g,CAGL0B03421g-T,5631,4068,1563,27.75705913692062,False,C. glabrata
CAGL0B03443g,CAGL0B03443g-T,2085,1758,327,15.683453237410072,False,C. glabrata
CAGL0B03465g,CAGL0B03465g-T,1295,633,662,51.119691119691126,False,C. glabrata
CAGL0B03487g,CAGL0B03487g-T,3417,3138,279,8.165057067603161,False,C. glabrata
CAGL0B03509g,CAGL0B03509g-T,3141,1794,1347,42.884431709646606,False,C. glabrata
CAGL0B03531g,CAGL0B03531g-T,933,933,0,0.0,True,C. glabrata
CAGL0B03553g,CAGL0B03553g-T,3124,3066,58,1.856594110115237,False,C. glabrata
CAGL0B03575g,CAGL0B03575g-T,1346,1260,86,6.389301634472511,False,C. glabrata
CAGL0B03597g,CAGL0B03597g-T,1623,1623,0,0.0,True,C. glabrata
CAGL0B03608g,CAGL0B03608g-T,454,210,244,53.74449339207048,False,C. glabrata
CAGL0B03619g,CAGL0B03619g-T,2206,1407,799,36.21940163191296,False,C. glabrata
CAGL0B03641g,CAGL0B03641g-T,3419,2967,452,13.22023983620942,False,C. glabrata
CAGL0B03663g,CAGL0B03663g-T,2414,1392,1022,42.33637116818558,False,C. glabrata
CAGL0B03685g,CAGL0B03685g-T,1569,816,753,47.992351816443595,False,C. glabrata
CAGL0B03707g,CAGL0B03707g-T,1604,1440,164,10.224438902743142,False,C. glabrata
CAGL0B03773g,CAGL0B03773g-T,2364,1818,546,23.096446700507613,False,C. glabrata
CAGL0B03795g,CAGL0B03795g-T,1323,912,411,31.065759637188208,False,C. glabrata
CAGL0B03817g,CAGL0B03817g-T,1203,999,204,16.957605985037407,False,C. glabrata
CAGL0B03839g,CAGL0B03839g-T,2360,1524,836,35.42372881355932,False,C. glabrata
CAGL0B03855g,CAGL0B03855g-T,285,285,0,0.0,True,C. glabrata
CAGL0B03861g,CAGL0B03861g-T,2862,885,1977,69.07756813417191,False,C. glabrata
CAGL0B03883g,CAGL0B03883g-T,1231,921,310,25.182778229082047,False,C. glabrata
CAGL0B03899g,CAGL0B03899g-T,335,255,80,23.88059701492537,False,C. glabrata
CAGL0B03905g,CAGL0B03905g-T,1623,1296,327,20.147874306839185,False,C. glabrata
CAGL0B03927g,CAGL0B03927g-T,767,591,176,22.946544980443285,False,C. glabrata
CAGL0B03949g,CAGL0B03949g-T,3234,1899,1335,41.28014842300556,False,C. glabrata
CAGL0B03971g,CAGL0B03971g-T,1749,1632,117,6.689536878216123,False,C. glabrata
CAGL0B03993g,CAGL0B03993g-T,2116,1752,364,17.20226843100189,False,C. glabrata
CAGL0B04015g,CAGL0B04015g-T,1715,1209,506,29.504373177842563,False,C. glabrata
CAGL0B04037g,CAGL0B04037g-T,981,522,459,46.788990825688074,False,C. glabrata
CAGL0B04059g,CAGL0B04059g-T,1235,1041,194,15.708502024291498,False,C. glabrata
CAGL0B04103g,CAGL0B04103g-T,2320,834,1486,64.05172413793103,False,C. glabrata
CAGL0B04125g,CAGL0B04125g-T,1990,1005,985,49.497487437185924,False,C. glabrata
CAGL0B04147g,CAGL0B04147g-T,2336,1701,635,27.18321917808219,False,C. glabrata
CAGL0B04169g,CAGL0B04169g-T,5285,2586,2699,51.06906338694418,False,C. glabrata
CAGL0B04191g,CAGL0B04191g-T,1337,894,443,33.1338818249813,False,C. glabrata
CAGL0B04213g,CAGL0B04213g-T,2976,2703,273,9.173387096774194,False,C. glabrata
CAGL0B04235g,CAGL0B04235g-T,1704,942,762,44.71830985915493,False,C. glabrata
CAGL0B04257g,CAGL0B04257g-T,1356,1089,267,19.690265486725664,False,C. glabrata
CAGL0B04279g,CAGL0B04279g-T,2051,1596,455,22.18430034129693,False,C. glabrata
CAGL0B04301g,CAGL0B04301g-T,1713,1629,84,4.903677758318739,False,C. glabrata
CAGL0B04323g,CAGL0B04323g-T,1293,1293,0,0.0,True,C. glabrata
CAGL0B04345g,CAGL0B04345g-T,1330,1182,148,11.12781954887218,False,C. glabrata
CAGL0B04367g,CAGL0B04367g-T,1319,849,470,35.6330553449583,False,C. glabrata
CAGL0B04389g,CAGL0B04389g-T,4324,3492,832,19.241443108233117,False,C. glabrata
CAGL0B04411g,CAGL0B04411g-T,755,540,215,28.47682119205298,False,C. glabrata
CAGL0B04433g,CAGL0B04433g-T,2250,1983,267,11.866666666666667,False,C. glabrata
CAGL0B04455g,CAGL0B04455g-T,2487,1818,669,26.89987937273824,False,C. glabrata
CAGL0B04477g,CAGL0B04477g-T,1287,852,435,33.7995337995338,False,C. glabrata
CAGL0B04499g,CAGL0B04499g-T,2039,405,1634,80.13732221677293,False,C. glabrata
CAGL0B04521g,CAGL0B04521g-T,1929,1020,909,47.12286158631415,False,C. glabrata
CAGL0B04543g,CAGL0B04543g-T,2263,954,1309,57.84357048166151,False,C. glabrata
CAGL0B04565g,CAGL0B04565g-T,1559,1224,335,21.488133418858244,False,C. glabrata
CAGL0B04587g,CAGL0B04587g-T,1140,786,354,31.05263157894737,False,C. glabrata
CAGL0B04609g,CAGL0B04609g-T,2769,666,2103,75.94799566630553,False,C. glabrata
CAGL0B04631g,CAGL0B04631g-T,4059,3291,768,18.920916481892093,False,C. glabrata
CAGL0B04675g,CAGL0B04675g-T,1446,1191,255,17.634854771784234,False,C. glabrata
CAGL0B04697g,CAGL0B04697g-T,866,555,311,35.91224018475751,False,C. glabrata
CAGL0B04719g,CAGL0B04719g-T,934,807,127,13.597430406852249,False,C. glabrata
CAGL0B04741g,CAGL0B04741g-T,1521,1521,0,0.0,True,C. glabrata
CAGL0B04763g,CAGL0B04763g-T,1057,906,151,14.285714285714285,False,C. glabrata
CAGL0B04785g,CAGL0B04785g-T,1113,801,312,28.03234501347709,False,C. glabrata
CAGL0B04807g,CAGL0B04807g-T,1754,1260,494,28.164196123147097,False,C. glabrata
CAGL0B04829g,CAGL0B04829g-T,624,417,207,33.17307692307692,False,C. glabrata
CAGL0B04851g,CAGL0B04851g-T,5823,4623,1200,20.607934054611025,False,C. glabrata
CAGL0B04873g,CAGL0B04873g-T,1548,1089,459,29.651162790697676,False,C. glabrata
CAGL0B04895g,CAGL0B04895g-T,5454,1884,3570,65.45654565456546,False,C. glabrata
CAGL0B04917g,CAGL0B04917g-T,1453,1236,217,14.934618031658637,False,C. glabrata
CAGL0B04939g,CAGL0B04939g-T,3359,1803,1556,46.32331050908009,False,C. glabrata
CAGL0B04961g,CAGL0B04961g-T,2053,897,1156,56.30784218217243,False,C. glabrata
CAGL0B04983g,CAGL0B04983g-T,471,471,0,0.0,True,C. glabrata
CAGL0B05049g,CAGL0B05049g-T,4913,4413,500,10.17708121310808,False,C. glabrata
CAGL0B05061g,CAGL0B05061g-T,6696,6696,0,0.0,True,C. glabrata
CAGL0C00110g,CAGL0C00110g-T,10460,2148,8312,79.46462715105163,False,C. glabrata
CAGL0C00209g,CAGL0C00209g-T,4809,1314,3495,72.67623206487835,False,C. glabrata
CAGL0C00231g,CAGL0C00231g-T,7035,1623,5412,76.92963752665246,False,C. glabrata
CAGL0C00253g,CAGL0C00253g-T,15249,9327,5922,38.83533346448947,False,C. glabrata
CAGL0C00275g,CAGL0C00275g-T,1173,711,462,39.38618925831202,False,C. glabrata
CAGL0C00297g,CAGL0C00297g-T,2783,2151,632,22.709306503772908,False,C. glabrata
CAGL0C00319g,CAGL0C00319g-T,4213,1743,2470,58.62805601708996,False,C. glabrata
CAGL0C00341g,CAGL0C00341g-T,2669,351,2318,86.84900711877107,False,C. glabrata
CAGL0C00363g,CAGL0C00363g-T,1783,831,952,53.39315759955132,False,C. glabrata
CAGL0C00385g,CAGL0C00385g-T,2919,2562,357,12.23021582733813,False,C. glabrata
CAGL0C00407g,CAGL0C00407g-T,2080,1653,427,20.528846153846153,False,C. glabrata
CAGL0C00429g,CAGL0C00429g-T,1143,705,438,38.320209973753286,False,C. glabrata
CAGL0C00451g,CAGL0C00451g-T,740,534,206,27.837837837837835,False,C. glabrata
CAGL0C00473g,CAGL0C00473g-T,7329,7140,189,2.5787965616045847,False,C. glabrata
CAGL0C00495g,CAGL0C00495g-T,1174,387,787,67.03577512776832,False,C. glabrata
CAGL0C00517g,CAGL0C00517g-T,2720,2547,173,6.360294117647058,False,C. glabrata
CAGL0C00539g,CAGL0C00539g-T,1782,1782,0,0.0,True,C. glabrata
CAGL0C00561g,CAGL0C00561g-T,2566,2040,526,20.498830865159782,False,C. glabrata
CAGL0C00583g,CAGL0C00583g-T,1519,1173,346,22.778143515470706,False,C. glabrata
CAGL0C00605g,CAGL0C00605g-T,1572,948,624,39.69465648854962,False,C. glabrata
CAGL0C00627g,CAGL0C00627g-T,1261,1095,166,13.16415543219667,False,C. glabrata
CAGL0C00649g,CAGL0C00649g-T,2055,1530,525,25.547445255474454,False,C. glabrata
CAGL0C00671g,CAGL0C00671g-T,2915,2505,410,14.065180102915953,False,C. glabrata
CAGL0C00693g,CAGL0C00693g-T,1864,948,916,49.141630901287556,False,C. glabrata
CAGL0C00715g,CAGL0C00715g-T,741,573,168,22.672064777327936,False,C. glabrata
CAGL0C00737g,CAGL0C00737g-T,2566,2451,115,4.481683554169915,False,C. glabrata
CAGL0C00759g,CAGL0C00759g-T,2834,2358,476,16.79604798870854,False,C. glabrata
CAGL0C00781g,CAGL0C00781g-T,783,783,0,0.0,True,C. glabrata
CAGL0C00792g,CAGL0C00792g-T,231,231,0,0.0,True,C. glabrata
CAGL0C00803g,CAGL0C00803g-T,3717,3717,0,0.0,True,C. glabrata
CAGL0C00814g,CAGL0C00814g-T,438,438,0,0.0,True,C. glabrata
CAGL0C00825g,CAGL0C00825g-T,3573,3573,0,0.0,True,C. glabrata
CAGL0C00836g,CAGL0C00836g-T,435,435,0,0.0,True,C. glabrata
CAGL0C00847g,CAGL0C00847g-T,5023,2373,2650,52.75731634481385,False,C. glabrata
CAGL0C00858g,CAGL0C00858g-T,3099,3099,0,0.0,True,C. glabrata
CAGL0C00869g,CAGL0C00869g-T,435,435,0,0.0,True,C. glabrata
CAGL0C00946g,CAGL0C00946g-T,1323,231,1092,82.53968253968253,False,C. glabrata
CAGL0C00968g,CAGL0C00968g-T,3729,3729,0,0.0,True,C. glabrata
CAGL0C01133g,CAGL0C01133g-T,6683,6546,137,2.049977554990274,False,C. glabrata
CAGL0C01155g,CAGL0C01155g-T,948,948,0,0.0,True,C. glabrata
CAGL0C01177g,CAGL0C01177g-T,1333,1074,259,19.42985746436609,False,C. glabrata
CAGL0C01199g,CAGL0C01199g-T,3174,2769,405,12.75992438563327,False,C. glabrata
CAGL0C01221g,CAGL0C01221g-T,2519,2154,365,14.489876935291782,False,C. glabrata
CAGL0C01243g,CAGL0C01243g-T,2716,1152,1564,57.58468335787923,False,C. glabrata
CAGL0C01265g,CAGL0C01265g-T,4720,4506,214,4.533898305084746,False,C. glabrata
CAGL0C01287g,CAGL0C01287g-T,1027,825,202,19.668938656280428,False,C. glabrata
CAGL0C01309g,CAGL0C01309g-T,3895,3333,562,14.428754813863929,False,C. glabrata
CAGL0C01325g,CAGL0C01325g-T,956,450,506,52.928870292887034,False,C. glabrata
CAGL0C01331g,CAGL0C01331g-T,1979,1125,854,43.153107630116224,False,C. glabrata
CAGL0C01353g,CAGL0C01353g-T,2945,2694,251,8.522920203735145,False,C. glabrata
CAGL0C01375g,CAGL0C01375g-T,2492,2052,440,17.656500802568218,False,C. glabrata
CAGL0C01397g,CAGL0C01397g-T,2749,2289,460,16.733357584576208,False,C. glabrata
CAGL0C01419g,CAGL0C01419g-T,4120,1920,2200,53.398058252427184,False,C. glabrata
CAGL0C01435g,CAGL0C01435g-T,1653,249,1404,84.93647912885662,False,C. glabrata
CAGL0C01441g,CAGL0C01441g-T,3736,3018,718,19.218415417558887,False,C. glabrata
CAGL0C01463g,CAGL0C01463g-T,2363,2118,245,10.368176047397377,False,C. glabrata
CAGL0C01485g,CAGL0C01485g-T,1845,1623,222,12.032520325203253,False,C. glabrata
CAGL0C01507g,CAGL0C01507g-T,2462,1692,770,31.275385865150284,False,C. glabrata
CAGL0C01529g,CAGL0C01529g-T,2204,711,1493,67.74047186932849,False,C. glabrata
CAGL0C01551g,CAGL0C01551g-T,1868,666,1202,64.34689507494646,False,C. glabrata
CAGL0C01573g,CAGL0C01573g-T,1429,1071,358,25.052484254723584,False,C. glabrata
CAGL0C01595g,CAGL0C01595g-T,1941,1659,282,14.528593508500773,False,C. glabrata
CAGL0C01617g,CAGL0C01617g-T,793,717,76,9.583858764186633,False,C. glabrata
CAGL0C01639g,CAGL0C01639g-T,1769,1416,353,19.954776710005653,False,C. glabrata
CAGL0C01661g,CAGL0C01661g-T,1548,1128,420,27.131782945736433,False,C. glabrata
CAGL0C01683g,CAGL0C01683g-T,3927,3348,579,14.744079449961802,False,C. glabrata
CAGL0C01705g,CAGL0C01705g-T,1445,495,950,65.7439446366782,False,C. glabrata
CAGL0C01727g,CAGL0C01727g-T,2735,1344,1391,50.85923217550275,False,C. glabrata
CAGL0C01749g,CAGL0C01749g-T,1749,708,1041,59.51972555746141,False,C. glabrata
CAGL0C01771g,CAGL0C01771g-T,2383,1458,925,38.81661770877046,False,C. glabrata
CAGL0C01793g,CAGL0C01793g-T,520,336,184,35.38461538461539,False,C. glabrata
CAGL0C01815g,CAGL0C01815g-T,1552,1473,79,5.09020618556701,False,C. glabrata
CAGL0C01837g,CAGL0C01837g-T,1023,1023,0,0.0,True,C. glabrata
CAGL0C01859g,CAGL0C01859g-T,1284,1284,0,0.0,True,C. glabrata
CAGL0C01881g,CAGL0C01881g-T,3319,3000,319,9.611328713467913,False,C. glabrata
CAGL0C01903g,CAGL0C01903g-T,2653,2310,343,12.928759894459102,False,C. glabrata
CAGL0C01919g,CAGL0C01919g-T,105,105,0,0.0,True,C. glabrata
CAGL0C01925g,CAGL0C01925g-T,1451,1203,248,17.091660923501035,False,C. glabrata
CAGL0C01947g,CAGL0C01947g-T,3048,2118,930,30.511811023622048,False,C. glabrata
CAGL0C01969g,CAGL0C01969g-T,2930,1860,1070,36.51877133105802,False,C. glabrata
CAGL0C01991g,CAGL0C01991g-T,1557,1014,543,34.8747591522158,False,C. glabrata
CAGL0C02013g,CAGL0C02013g-T,1822,990,832,45.664105378704726,False,C. glabrata
CAGL0C02035g,CAGL0C02035g-T,1625,1452,173,10.646153846153846,False,C. glabrata
CAGL0C02057g,CAGL0C02057g-T,1258,360,898,71.38314785373609,False,C. glabrata
CAGL0C02079g,CAGL0C02079g-T,1254,798,456,36.36363636363637,False,C. glabrata
CAGL0C02101g,CAGL0C02101g-T,1399,594,805,57.54110078627591,False,C. glabrata
CAGL0C02123g,CAGL0C02123g-T,1949,894,1055,54.13032324268856,False,C. glabrata
CAGL0C02145g,CAGL0C02145g-T,4060,2877,1183,29.13793103448276,False,C. glabrata
CAGL0C02167g,CAGL0C02167g-T,1717,1443,274,15.95806639487478,False,C. glabrata
CAGL0C02189g,CAGL0C02189g-T,1753,1350,403,22.989161437535653,False,C. glabrata
CAGL0C02211g,CAGL0C02211g-T,2266,1446,820,36.18711385701677,False,C. glabrata
CAGL0C02233g,CAGL0C02233g-T,744,744,0,0.0,True,C. glabrata
CAGL0C02255g,CAGL0C02255g-T,2302,1947,355,15.421372719374457,False,C. glabrata
CAGL0C02277g,CAGL0C02277g-T,3139,2472,667,21.248805352022938,False,C. glabrata
CAGL0C02299g,CAGL0C02299g-T,1548,1086,462,29.844961240310074,False,C. glabrata
CAGL0C02321g,CAGL0C02321g-T,1629,945,684,41.988950276243095,False,C. glabrata
CAGL0C02343g,CAGL0C02343g-T,3130,2163,967,30.89456869009585,False,C. glabrata
CAGL0C02365g,CAGL0C02365g-T,183,183,0,0.0,True,C. glabrata
CAGL0C02387g,CAGL0C02387g-T,3527,489,3038,86.13552594272753,False,C. glabrata
CAGL0C02409g,CAGL0C02409g-T,3904,2973,931,23.84733606557377,False,C. glabrata
CAGL0C02431g,CAGL0C02431g-T,3323,2790,533,16.039723141739394,False,C. glabrata
CAGL0C02453g,CAGL0C02453g-T,1692,657,1035,61.170212765957444,False,C. glabrata
CAGL0C02475g,CAGL0C02475g-T,1549,447,1102,71.14267269205939,False,C. glabrata
CAGL0C02497g,CAGL0C02497g-T,654,498,156,23.853211009174313,False,C. glabrata
CAGL0C02519g,CAGL0C02519g-T,2439,957,1482,60.76260762607626,False,C. glabrata
CAGL0C02541g,CAGL0C02541g-T,3285,1992,1293,39.36073059360731,False,C. glabrata
CAGL0C02563g,CAGL0C02563g-T,3983,3852,131,3.288978157167964,False,C. glabrata
CAGL0C02585g,CAGL0C02585g-T,2393,2316,77,3.2177183451734224,False,C. glabrata
CAGL0C02607g,CAGL0C02607g-T,3233,2034,1199,37.08629755644912,False,C. glabrata
CAGL0C02623g,CAGL0C02623g-T,222,222,0,0.0,True,C. glabrata
CAGL0C02629g,CAGL0C02629g-T,2491,1053,1438,57.72782015254918,False,C. glabrata
CAGL0C02651g,CAGL0C02651g-T,1824,822,1002,54.93421052631579,False,C. glabrata
CAGL0C02673g,CAGL0C02673g-T,3131,1515,1616,51.61290322580645,False,C. glabrata
CAGL0C02695g,CAGL0C02695g-T,1751,1383,368,21.016561964591663,False,C. glabrata
CAGL0C02717g,CAGL0C02717g-T,1203,867,336,27.93017456359102,False,C. glabrata
CAGL0C02739g,CAGL0C02739g-T,755,588,167,22.119205298013245,False,C. glabrata
CAGL0C02761g,CAGL0C02761g-T,760,642,118,15.526315789473685,False,C. glabrata
CAGL0C02783g,CAGL0C02783g-T,1309,1119,190,14.514896867838045,False,C. glabrata
CAGL0C02805g,CAGL0C02805g-T,1411,1044,367,26.0099220411056,False,C. glabrata
CAGL0C02827g,CAGL0C02827g-T,1471,1317,154,10.469068660774983,False,C. glabrata
CAGL0C02849g,CAGL0C02849g-T,606,321,285,47.02970297029702,False,C. glabrata
CAGL0C02871g,CAGL0C02871g-T,1223,1140,83,6.78659035159444,False,C. glabrata
CAGL0C02893g,CAGL0C02893g-T,3452,1950,1502,43.51100811123986,False,C. glabrata
CAGL0C02937g,CAGL0C02937g-T,2184,1404,780,35.714285714285715,False,C. glabrata
CAGL0C02959g,CAGL0C02959g-T,2979,2670,309,10.372608257804632,False,C. glabrata
CAGL0C02981g,CAGL0C02981g-T,2286,2004,282,12.335958005249344,False,C. glabrata
CAGL0C03003g,CAGL0C03003g-T,621,621,0,0.0,True,C. glabrata
CAGL0C03025g,CAGL0C03025g-T,1690,1449,241,14.2603550295858,False,C. glabrata
CAGL0C03047g,CAGL0C03047g-T,3513,3084,429,12.211784799316822,False,C. glabrata
CAGL0C03069g,CAGL0C03069g-T,988,837,151,15.2834008097166,False,C. glabrata
CAGL0C03113g,CAGL0C03113g-T,1380,1080,300,21.73913043478261,False,C. glabrata
CAGL0C03135g,CAGL0C03135g-T,3942,3474,468,11.87214611872146,False,C. glabrata
CAGL0C03179g,CAGL0C03179g-T,1691,648,1043,61.67947959787108,False,C. glabrata
CAGL0C03201g,CAGL0C03201g-T,9563,9327,236,2.467844818571578,False,C. glabrata
CAGL0C03223g,CAGL0C03223g-T,1803,762,1041,57.73710482529118,False,C. glabrata
CAGL0C03245g,CAGL0C03245g-T,480,480,0,0.0,True,C. glabrata
CAGL0C03267g,CAGL0C03267g-T,4267,1959,2308,54.08952425591751,False,C. glabrata
CAGL0C03289g,CAGL0C03289g-T,5539,4947,592,10.687849792381297,False,C. glabrata
CAGL0C03311g,CAGL0C03311g-T,740,546,194,26.216216216216214,False,C. glabrata
CAGL0C03333g,CAGL0C03333g-T,2492,2184,308,12.359550561797752,False,C. glabrata
CAGL0C03355g,CAGL0C03355g-T,1103,930,173,15.684496826835904,False,C. glabrata
CAGL0C03369g,CAGL0C03369g-T,1761,1485,276,15.67291311754685,False,C. glabrata
CAGL0C03399g,CAGL0C03399g-T,1656,1440,216,13.043478260869565,False,C. glabrata
CAGL0C03421g,CAGL0C03421g-T,2023,1497,526,26.00098863074642,False,C. glabrata
CAGL0C03443g,CAGL0C03443g-T,1635,1341,294,17.98165137614679,False,C. glabrata
CAGL0C03465g,CAGL0C03465g-T,884,624,260,29.411764705882355,False,C. glabrata
CAGL0C03487g,CAGL0C03487g-T,1604,1167,437,27.24438902743142,False,C. glabrata
CAGL0C03509g,CAGL0C03509g-T,3166,2688,478,15.097915350600127,False,C. glabrata
CAGL0C03531g,CAGL0C03531g-T,874,405,469,53.661327231121284,False,C. glabrata
CAGL0C03553g,CAGL0C03553g-T,1323,1323,0,0.0,True,C. glabrata
CAGL0C03575g,CAGL0C03575g-T,2007,2007,0,0.0,True,C. glabrata
CAGL0C03597g,CAGL0C03597g-T,2166,1743,423,19.529085872576175,False,C. glabrata
CAGL0C03608g,CAGL0C03608g-T,2365,1932,433,18.30866807610994,False,C. glabrata
CAGL0C03630g,CAGL0C03630g-T,2292,1191,1101,48.03664921465969,False,C. glabrata
CAGL0C03652g,CAGL0C03652g-T,1555,1092,463,29.77491961414791,False,C. glabrata
CAGL0C03674g,CAGL0C03674g-T,1116,867,249,22.311827956989248,False,C. glabrata
CAGL0C03696g,CAGL0C03696g-T,2768,2496,272,9.826589595375722,False,C. glabrata
CAGL0C03740g,CAGL0C03740g-T,1910,1362,548,28.691099476439792,False,C. glabrata
CAGL0C03762g,CAGL0C03762g-T,3238,699,2539,78.41260037059914,False,C. glabrata
CAGL0C03784g,CAGL0C03784g-T,2772,297,2475,89.28571428571429,False,C. glabrata
CAGL0C03828g,CAGL0C03828g-T,544,544,0,0.0,True,C. glabrata
CAGL0C03850g,CAGL0C03850g-T,840,630,210,25.0,False,C. glabrata
CAGL0C03872g,CAGL0C03872g-T,1021,768,253,24.779627815866796,False,C. glabrata
CAGL0C03894g,CAGL0C03894g-T,2875,1884,991,34.469565217391306,False,C. glabrata
CAGL0C03916g,CAGL0C03916g-T,1887,1887,0,0.0,True,C. glabrata
CAGL0C03938g,CAGL0C03938g-T,1914,1914,0,0.0,True,C. glabrata
CAGL0C03960g,CAGL0C03960g-T,1872,1872,0,0.0,True,C. glabrata
CAGL0C03982g,CAGL0C03982g-T,1890,1890,0,0.0,True,C. glabrata
CAGL0C04004g,CAGL0C04004g-T,2247,1899,348,15.48731642189586,False,C. glabrata
CAGL0C04026g,CAGL0C04026g-T,2170,1911,259,11.935483870967742,False,C. glabrata
CAGL0C04048g,CAGL0C04048g-T,2127,1863,264,12.411847672778562,False,C. glabrata
